,season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium
4963,2012,18,yas_marina,raikkonen,1979-10-17,Finnish,lotus_f1,4,6358667.0,Finished,25.0,1
4964,2012,18,yas_marina,alonso,1981-07-29,Spanish,ferrari,6,6359519.0,Finished,18.0,2
4965,2012,18,yas_marina,vettel,1987-07-03,German,red_bull,24,6362830.0,Finished,15.0,3
4966,2012,18,yas_marina,button,1980-01-19,British,mclaren,5,6366454.0,Finished,12.0,4
4967,2012,18,yas_marina,maldonado,1985-03-09,Venezuelan,williams,3,6371674.0,Finished,10.0,5
4968,2012,18,yas_marina,kobayashi,1986-09-13,Japanese,sauber,15,6378743.0,Finished,8.0,6
4969,2012,18,yas_marina,massa,1981-04-25,Brazilian,ferrari,8,6381563.0,Finished,6.0,7
4970,2012,18,yas_marina,bruno_senna,1983-10-15,Brazilian,williams,14,6382209.0,Finished,4.0,8
4971,2012,18,yas_marina,resta,1986-04-16,British,force_india,12,6382827.0,Finished,2.0,9
4972,2012,18,yas_marina,ricciardo,1989-07-01,Australian,toro_rosso,16,6386130.0,Finished,1.0,10
4973,2012,18,yas_marina,michael_schumacher,1969-01-03,German,mercedes,13,6386742.0,Finished,0.0,11
4974,2012,18,yas_marina,vergne,1990-04-25,French,toro_rosso,17,6393573.0,Finished,0.0,12
4975,2012,18,yas_marina,kovalainen,1981-10-19,Finnish,caterham,18,6406431.0,Finished,0.0,13
4976,2012,18,yas_marina,glock,1982-03-18,German,marussia,21,6415140.0,Finished,0.0,14
4977,2012,18,yas_marina,perez,1990-01-26,Mexican,sauber,11,6415435.0,Finished,0.0,15
4978,2012,18,yas_marina,petrov,1984-09-08,Russian,caterham,20,6423262.0,Finished,0.0,16
4979,2012,18,yas_marina,rosa,1971-02-24,Spanish,hrt,22,6430445.0,Finished,0.0,17
4980,2012,18,yas_marina,pic,1990-02-15,French,marussia,19,,Retired,0.0,18
4981,2012,18,yas_marina,grosjean,1986-04-17,French,lotus_f1,9,,Collision,0.0,19
4982,2012,18,yas_marina,webber,1976-08-27,Australian,red_bull,2,,Collision,0.0,20
4983,2012,18,yas_marina,hamilton,1985-01-07,British,mclaren,1,,Electrical,0.0,21
4984,2012,18,yas_marina,karthikeyan,1977-01-14,Indian,hrt,23,,Collision,0.0,22
4985,2012,18,yas_marina,rosberg,1985-06-27,German,mercedes,7,,Collision,0.0,23
4986,2012,18,yas_marina,hulkenberg,1987-08-19,German,force_india,10,,Collision,0.0,24
4987,2012,19,americas,hamilton,1985-01-07,British,mclaren,2,5755269.0,Finished,25.0,1
4988,2012,19,americas,vettel,1987-07-03,German,red_bull,1,5755944.0,Finished,18.0,2
4989,2012,19,americas,alonso,1981-07-29,Spanish,ferrari,7,5794498.0,Finished,15.0,3
4990,2012,19,americas,massa,1981-04-25,Brazilian,ferrari,11,5801282.0,Finished,12.0,4
4991,2012,19,americas,button,1980-01-19,British,mclaren,12,5811701.0,Finished,10.0,5
4992,2012,19,americas,raikkonen,1979-10-17,Finnish,lotus_f1,4,5819694.0,Finished,8.0,6
4993,2012,19,americas,grosjean,1986-04-17,French,lotus_f1,8,5825582.0,Finished,6.0,7
4994,2012,19,americas,hulkenberg,1987-08-19,German,force_india,6,5829061.0,Finished,4.0,8
4995,2012,19,americas,maldonado,1985-03-09,Venezuelan,williams,9,5829794.0,Finished,2.0,9
4996,2012,19,americas,bruno_senna,1983-10-15,Brazilian,williams,10,5830402.0,Finished,1.0,10
4997,2012,19,americas,perez,1990-01-26,Mexican,sauber,15,5839610.0,Finished,0.0,11
4998,2012,19,americas,ricciardo,1989-07-01,Australian,toro_rosso,18,5840140.0,Finished,0.0,12
4999,2012,19,americas,rosberg,1985-06-27,German,mercedes,17,5840779.0,Finished,0.0,13
5000,2012,19,americas,kobayashi,1986-09-13,Japanese,sauber,16,,+1 Lap,0.0,14
5001,2012,19,americas,resta,1986-04-16,British,force_india,13,,+1 Lap,0.0,15
5002,2012,19,americas,michael_schumacher,1969-01-03,German,mercedes,5,,+1 Lap,0.0,16
5003,2012,19,americas,petrov,1984-09-08,Russian,caterham,21,,+1 Lap,0.0,17
5004,2012,19,americas,kovalainen,1981-10-19,Finnish,caterham,22,,+1 Lap,0.0,18
5005,2012,19,americas,glock,1982-03-18,German,marussia,19,,+1 Lap,0.0,19
5006,2012,19,americas,pic,1990-02-15,French,marussia,20,,+2 Laps,0.0,20
5007,2012,19,americas,rosa,1971-02-24,Spanish,hrt,23,,+2 Laps,0.0,21
5008,2012,19,americas,karthikeyan,1977-01-14,Indian,hrt,24,,+2 Laps,0.0,22
5009,2012,19,americas,webber,1976-08-27,Australian,red_bull,3,,Alternator,0.0,23
5010,2012,19,americas,vergne,1990-04-25,French,toro_rosso,14,,Suspension,0.0,24
5011,2012,20,interlagos,button,1980-01-19,British,mclaren,2,6322656.0,Finished,25.0,1
5012,2012,20,interlagos,alonso,1981-07-29,Spanish,ferrari,7,6325410.0,Finished,18.0,2
5013,2012,20,interlagos,massa,1981-04-25,Brazilian,ferrari,5,6326271.0,Finished,15.0,3
5014,2012,20,interlagos,webber,1976-08-27,Australian,red_bull,3,6327592.0,Finished,12.0,4
5015,2012,20,interlagos,hulkenberg,1987-08-19,German,force_india,6,6328364.0,Finished,10.0,5
5016,2012,20,interlagos,vettel,1987-07-03,German,red_bull,4,6332109.0,Finished,8.0,6
5017,2012,20,interlagos,michael_schumacher,1969-01-03,German,mercedes,13,6334563.0,Finished,6.0,7
5018,2012,20,interlagos,vergne,1990-04-25,French,toro_rosso,17,6351309.0,Finished,4.0,8
5019,2012,20,interlagos,kobayashi,1986-09-13,Japanese,sauber,14,6353906.0,Finished,2.0,9
5020,2012,20,interlagos,raikkonen,1979-10-17,Finnish,lotus_f1,8,,+1 Lap,1.0,10
5021,2012,20,interlagos,petrov,1984-09-08,Russian,caterham,19,,+1 Lap,0.0,11
5022,2012,20,interlagos,pic,1990-02-15,French,marussia,22,,+1 Lap,0.0,12
5023,2012,20,interlagos,ricciardo,1989-07-01,Australian,toro_rosso,15,,+1 Lap,0.0,13
5024,2012,20,interlagos,kovalainen,1981-10-19,Finnish,caterham,20,,+1 Lap,0.0,14
5025,2012,20,interlagos,rosberg,1985-06-27,German,mercedes,9,,+1 Lap,0.0,15
5026,2012,20,interlagos,glock,1982-03-18,German,marussia,21,,+1 Lap,0.0,16
5027,2012,20,interlagos,rosa,1971-02-24,Spanish,hrt,24,,+2 Laps,0.0,17
5028,2012,20,interlagos,karthikeyan,1977-01-14,Indian,hrt,23,,+2 Laps,0.0,18
5029,2012,20,interlagos,resta,1986-04-16,British,force_india,10,,Accident,0.0,19
5030,2012,20,interlagos,hamilton,1985-01-07,British,mclaren,1,,Collision,0.0,20
5031,2012,20,interlagos,grosjean,1986-04-17,French,lotus_f1,18,,Accident,0.0,21
5032,2012,20,interlagos,maldonado,1985-03-09,Venezuelan,williams,16,,Collision,0.0,22
5033,2012,20,interlagos,bruno_senna,1983-10-15,Brazilian,williams,11,,Collision,0.0,23
5034,2012,20,interlagos,perez,1990-01-26,Mexican,sauber,12,,Collision,0.0,24
5035,2013,1,albert_park,raikkonen,1979-10-17,Finnish,lotus_f1,7,5403225.0,Finished,25.0,1
5036,2013,1,albert_park,alonso,1981-07-29,Spanish,ferrari,5,5415676.0,Finished,18.0,2
5037,2013,1,albert_park,vettel,1987-07-03,German,red_bull,1,5425571.0,Finished,15.0,3
5038,2013,1,albert_park,massa,1981-04-25,Brazilian,ferrari,4,5436802.0,Finished,12.0,4
5039,2013,1,albert_park,hamilton,1985-01-07,British,mercedes,3,5448786.0,Finished,10.0,5
5040,2013,1,albert_park,webber,1976-08-27,Australian,red_bull,2,5450025.0,Finished,8.0,6
5041,2013,1,albert_park,sutil,1983-01-11,German,force_india,12,5468293.0,Finished,6.0,7
5042,2013,1,albert_park,resta,1986-04-16,British,force_india,9,5471674.0,Finished,4.0,8
5043,2013,1,albert_park,button,1980-01-19,British,mclaren,10,5484855.0,Finished,2.0,9
5044,2013,1,albert_park,grosjean,1986-04-17,French,lotus_f1,8,5485984.0,Finished,1.0,10
5045,2013,1,albert_park,perez,1990-01-26,Mexican,mclaren,15,5486592.0,Finished,0.0,11
5046,2013,1,albert_park,vergne,1990-04-25,French,toro_rosso,13,5487082.0,Finished,0.0,12
5047,2013,1,albert_park,gutierrez,1991-08-05,Mexican,sauber,18,,+1 Lap,0.0,13
5048,2013,1,albert_park,bottas,1989-08-28,Finnish,williams,16,,+1 Lap,0.0,14
5049,2013,1,albert_park,jules_bianchi,1989-08-03,French,marussia,19,,+1 Lap,0.0,15
5050,2013,1,albert_park,pic,1990-02-15,French,caterham,22,,+2 Laps,0.0,16
5051,2013,1,albert_park,chilton,1991-04-21,British,marussia,20,,+2 Laps,0.0,17
5052,2013,1,albert_park,garde,1985-04-25,Dutch,caterham,21,,+2 Laps,0.0,18
5053,2013,1,albert_park,ricciardo,1989-07-01,Australian,toro_rosso,14,,Hydraulics,0.0,19
5054,2013,1,albert_park,rosberg,1985-06-27,German,mercedes,6,,Electrical,0.0,20
5055,2013,1,albert_park,maldonado,1985-03-09,Venezuelan,williams,17,,Spun off,0.0,21
5056,2013,1,albert_park,hulkenberg,1987-08-19,German,sauber,11,,Fuel system,0.0,22
5057,2013,2,sepang,vettel,1987-07-03,German,red_bull,1,5936681.0,Finished,25.0,1
5058,2013,2,sepang,webber,1976-08-27,Australian,red_bull,5,5940979.0,Finished,18.0,2
5059,2013,2,sepang,hamilton,1985-01-07,British,mercedes,4,5948862.0,Finished,15.0,3
5060,2013,2,sepang,rosberg,1985-06-27,German,mercedes,6,5949321.0,Finished,12.0,4
5061,2013,2,sepang,massa,1981-04-25,Brazilian,ferrari,2,5962329.0,Finished,10.0,5
5062,2013,2,sepang,grosjean,1986-04-17,French,lotus_f1,11,5972245.0,Finished,8.0,6
5063,2013,2,sepang,raikkonen,1979-10-17,Finnish,lotus_f1,10,5985160.0,Finished,6.0,7
5064,2013,2,sepang,hulkenberg,1987-08-19,German,sauber,12,5989725.0,Finished,4.0,8
5065,2013,2,sepang,perez,1990-01-26,Mexican,mclaren,9,6009038.0,Finished,2.0,9
5066,2013,2,sepang,vergne,1990-04-25,French,toro_rosso,17,6023805.0,Finished,1.0,10
5067,2013,2,sepang,bottas,1989-08-28,Finnish,williams,18,6025291.0,Finished,0.0,11
5068,2013,2,sepang,gutierrez,1991-08-05,Mexican,sauber,14,,+1 Lap,0.0,12
5069,2013,2,sepang,jules_bianchi,1989-08-03,French,marussia,19,,+1 Lap,0.0,13
5070,2013,2,sepang,pic,1990-02-15,French,caterham,20,,+1 Lap,0.0,14
5071,2013,2,sepang,garde,1985-04-25,Dutch,caterham,22,,+1 Lap,0.0,15
5072,2013,2,sepang,chilton,1991-04-21,British,marussia,21,,+2 Laps,0.0,16
5073,2013,2,sepang,button,1980-01-19,British,mclaren,7,,Withdrew,0.0,17
5074,2013,2,sepang,ricciardo,1989-07-01,Australian,toro_rosso,13,,Retired,0.0,18
5075,2013,2,sepang,maldonado,1985-03-09,Venezuelan,williams,16,,Retired,0.0,19
5076,2013,2,sepang,sutil,1983-01-11,German,force_india,8,,Wheel nut,0.0,20
5077,2013,2,sepang,resta,1986-04-16,British,force_india,15,,Wheel nut,0.0,21
5078,2013,2,sepang,alonso,1981-07-29,Spanish,ferrari,3,,Collision,0.0,22
5079,2013,3,shanghai,alonso,1981-07-29,Spanish,ferrari,3,5786945.0,Finished,25.0,1
5080,2013,3,shanghai,raikkonen,1979-10-17,Finnish,lotus_f1,2,5797113.0,Finished,18.0,2
5081,2013,3,shanghai,hamilton,1985-01-07,British,mercedes,1,5799267.0,Finished,15.0,3
5082,2013,3,shanghai,vettel,1987-07-03,German,red_bull,9,5799470.0,Finished,12.0,4
5083,2013,3,shanghai,button,1980-01-19,British,mclaren,8,5822230.0,Finished,10.0,5
5084,2013,3,shanghai,massa,1981-04-25,Brazilian,ferrari,5,5827772.0,Finished,8.0,6
5085,2013,3,shanghai,ricciardo,1989-07-01,Australian,toro_rosso,7,5829636.0,Finished,6.0,7
5086,2013,3,shanghai,resta,1986-04-16,British,force_india,11,5838029.0,Finished,4.0,8
5087,2013,3,shanghai,grosjean,1986-04-17,French,lotus_f1,6,5840368.0,Finished,2.0,9
5088,2013,3,shanghai,hulkenberg,1987-08-19,German,sauber,10,5843543.0,Finished,1.0,10
5089,2013,3,shanghai,perez,1990-01-26,Mexican,mclaren,12,5850805.0,Finished,0.0,11
5090,2013,3,shanghai,vergne,1990-04-25,French,toro_rosso,15,5859549.0,Finished,0.0,12
5091,2013,3,shanghai,bottas,1989-08-28,Finnish,williams,16,5880806.0,Finished,0.0,13
